placeID,review-text
ChIJqZr9AAAtCzEROqZ6L0RJU10,"It’s really a nice place good food , doremi helped us ordering and served pleasantly and she is so humble and friendly, will visit again"
ChIJqZr9AAAtCzEROqZ6L0RJU10,"EVERYTHING, I MEAN EEEVVVEERRRRYHING IS SO GOOD!!! Especially the food!!! Everything is fresh, and not pricey. Everything is delicious. From the veggies, to the meats, down to the drinks. All the staffs were very nice and accomodating, atmosphere and ambiance is superb!"
ChIJqZr9AAAtCzEROqZ6L0RJU10,Very enjoyable atmosphere and food! Great service
ChIJqZr9AAAtCzEROqZ6L0RJU10,"This restaurant was so beautiful and seaweed soup and Pho were both so delicious! Thank you waitress Tram for suggesting this food, very helpful! ✨"
ChIJqZr9AAAtCzEROqZ6L0RJU10,Braised snakehead fish in clay pot is a must try!!!
ChIJqZr9AAAtCzEROqZ6L0RJU10,The food is delicious and the service is excellent.
ChIJqZr9AAAtCzEROqZ6L0RJU10,"My name is may-line, The food was delicious and the atmosphere was warm and welcoming. A great place to enjoy a meal with friends or family. Highly recommend!"
ChIJYafMJKXRdDERCPtAVFFKxTo,"A Japanese style hot pot all-you-can-eat restaurant, with good ingredients and delicious taste, Makes people want to come all the timeand it is also worth recommending。"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The food and drinks are good, but the restaurant feels a bit hot even though it’s inside a mall. It gets uncomfortable, especially during peak hours. If the place were cooler, the dining experience would be much better. The services are great as well."
ChIJYafMJKXRdDERCPtAVFFKxTo,"A very authentic individual hot pot — the ingredients were fresh, and I was very satisfied with the meal."
ChIJYafMJKXRdDERCPtAVFFKxTo,"The food is so delicious and service is also the best.
Come and have a meal with your family. It's OK to have a baby. they have baby chairs ready."
ChIJYafMJKXRdDERCPtAVFFKxTo,"Had lunch here today and accidentally dropped a gold ring that belonged to my little son. We only realized a few hours later and came back to check. The staff were very helpful and responsive—they had found the ring and returned it to us. Really appreciated their honesty and kindness. Great restaurant, will definitely keep supporting!"
ChIJYafMJKXRdDERCPtAVFFKxTo,"It’s amazing, wonderful environment and gorgeous food, excellent dining experience!"
ChIJYafMJKXRdDERCPtAVFFKxTo,Such a good place with reasonable price.
ChIJYafMJKXRdDERCPtAVFFKxTo,"Best buffet Shabu shabu in town, definitely recommended"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Fantastic hot pot experience! We ordered two broths, both rich and flavorful, and the meat was incredibly fresh and delicious. The staff was warm, attentive, and made sure we had everything we needed. Great value for the quality—definitely worth it! Highly recommend for a satisfying and enjoyable hot pot meal!"
ChIJYafMJKXRdDERCPtAVFFKxTo,This is a small Taiwanese hotpot restaurant.The self-service shaved ice dessert is delicious!
ChIJYafMJKXRdDERCPtAVFFKxTo,"Brand new Taiwanese hotpot restaurant in the Aeon Mall New City. My first time to be here, honestly the overall food quality is mid, but the vibe and staff here are pretty nice. You must try the shaved snow after meal by the way, great dessert."
ChIJYafMJKXRdDERCPtAVFFKxTo,Good taste and nice service.
ChIJYafMJKXRdDERCPtAVFFKxTo,"Good meat, fresh vegetables! Very nice"
ChIJYafMJKXRdDERCPtAVFFKxTo,Nice restaurant good! Good
ChIJYafMJKXRdDERCPtAVFFKxTo,ok
ChIJYafMJKXRdDERCPtAVFFKxTo,Good atmosphere good food
ChIJYafMJKXRdDERCPtAVFFKxTo,Best choice on Tet holiday
ChIJYafMJKXRdDERCPtAVFFKxTo,Awesome hot pot place.
ChIJYafMJKXRdDERCPtAVFFKxTo,"New vibe, good food 🍲"
ChIJYafMJKXRdDERCPtAVFFKxTo,Very good
ChIJYafMJKXRdDERCPtAVFFKxTo,Nice
ChIJYafMJKXRdDERCPtAVFFKxTo,The food is really good and service is really nice aswell!
ChIJYafMJKXRdDERCPtAVFFKxTo,So yummy 🎉💕✨
ChIJYafMJKXRdDERCPtAVFFKxTo,"Delicious, friendly, will come back again! Must try!"
ChIJYafMJKXRdDERCPtAVFFKxTo,So good!
ChIJYafMJKXRdDERCPtAVFFKxTo,good food
ChIJYafMJKXRdDERCPtAVFFKxTo,Fresh & delicious
ChIJYafMJKXRdDERCPtAVFFKxTo,Food is fresh and service very good
ChIJYafMJKXRdDERCPtAVFFKxTo,Nice
ChIJYafMJKXRdDERCPtAVFFKxTo,Another good restaurant in new city
ChIJYafMJKXRdDERCPtAVFFKxTo,Delicious
ChIJYafMJKXRdDERCPtAVFFKxTo,Good
ChIJYafMJKXRdDERCPtAVFFKxTo,Great service!
ChIJYafMJKXRdDERCPtAVFFKxTo,Good service and food was fantastic
ChIJYafMJKXRdDERCPtAVFFKxTo,Very good
ChIJYafMJKXRdDERCPtAVFFKxTo,The foods and service are good
ChIJYafMJKXRdDERCPtAVFFKxTo,Good gooddd
ChIJYafMJKXRdDERCPtAVFFKxTo,Good place for dining
ChIJYafMJKXRdDERCPtAVFFKxTo,Good food and serving
ChIJYafMJKXRdDERCPtAVFFKxTo,Very good
ChIJYafMJKXRdDERCPtAVFFKxTo,Good
ChIJYafMJKXRdDERCPtAVFFKxTo,Tasty
ChIJYafMJKXRdDERCPtAVFFKxTo,nice
ChIJYafMJKXRdDERCPtAVFFKxTo,Great
ChIJYafMJKXRdDERCPtAVFFKxTo,Good restaurant
ChIJYafMJKXRdDERCPtAVFFKxTo,Very good
ChIJYafMJKXRdDERCPtAVFFKxTo,Nice place and good.
ChIJYafMJKXRdDERCPtAVFFKxTo,A good try here!
ChIJYafMJKXRdDERCPtAVFFKxTo,Delicious!
ChIJYafMJKXRdDERCPtAVFFKxTo,good
ChIJYafMJKXRdDERCPtAVFFKxTo,Really good
ChIJYafMJKXRdDERCPtAVFFKxTo,👍👍👍👍👍
ChIJYafMJKXRdDERCPtAVFFKxTo,Nice place
ChIJYafMJKXRdDERCPtAVFFKxTo,Very good
ChIJYafMJKXRdDERCPtAVFFKxTo,Satisfactory
ChIJYafMJKXRdDERCPtAVFFKxTo,Good
ChIJYafMJKXRdDERCPtAVFFKxTo,Good
ChIJYafMJKXRdDERCPtAVFFKxTo,Good
ChIJYafMJKXRdDERCPtAVFFKxTo,Good
ChIJYafMJKXRdDERCPtAVFFKxTo,Very good
ChIJYafMJKXRdDERCPtAVFFKxTo,Good
ChIJYafMJKXRdDERCPtAVFFKxTo,"I ate for 3 people for nearly 1.3 million, I think it's worth the price because
The space is beautiful and polite, family, dating, meeting partners is also ok
I ordered fish hotpot, seafood hotpot, beef. The ingredients are all fresh and delicious, fresh shrimp not frozen and mushy, the fish pieces are thick
The soy hotpot I ate was strange, light and fatty from the beans, if you like a strong flavor, skip it, if you like a strong flavor, order Tomyum hotpot.
My favorite is the vegetable counter with the toppings, I'm a vegetable lover so I have nothing to complain about. My friend also ate curry rice at the buffet counter
Dessert is also self-selected, there is Taiwanese tofu, Bingsu, and fruit
With this price range, I think it's OK and different from the current hotpot restaurants. If you like to experience a hotpot for 1 person with a similar style, there is Baoz hotpot in the Sora area ^^"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The food here is delicious, from vegetables to meat is very fresh, but one thing is that before ordering alacarte, each person must order a main dish first, but I think the price of the main dish is also very ok and a lot, I went with 2 people and ate for about 1 million VND
The service staff is enthusiastic and good
If you eat here, you should reserve a seat in advance.
It is worth experiencing hot pot for 1 person"
ChIJYafMJKXRdDERCPtAVFFKxTo,"This restaurant is half Japanese and half Chinese, the style is Japanese but the tissues are in Chinese, I ordered 2 seafood hot pots, the hot pot broth was not good at all, the food was very normal, had dinner at 4pm, did not eat since morning, lunch was the same because I was busy with work, I made an appointment to eat with a friend in the afternoon but found nothing special, the seafood dipping sauce was also bad, the drinks were okay, only Coca not Pepsi, as for the whipped cream, it was quite normal. The price is acceptable. 3 people, 3 hot pots 1.2 million. Nothing too expensive but the food should be improved. Especially the hot pot broth. This is the review of 3 people, not my personal review.

The service attitude is good, the staff are quick, polite, and cheerful.

Thank you for reading, I will come back later to edit the review when the restaurant improves."
ChIJYafMJKXRdDERCPtAVFFKxTo,"2025/05/31 17:03

❌️ Ordered an Australian shoulder steak (339K) which was terrible, full of fat and disgusting
❌️ Bubble tea (62K) is not okay either, don’t spend money on drinks, just drink the grass jelly honey from the self-service bar
⭕️ The fried chicken, grass jelly and shaved ice at the buffet are good. The cup of vinegar served before the meal is delicious.

I feel full after eating but I don’t know what I ate. I feel empty. Daily life in Vietnam🤪"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The ingredients are fresh and the buffet is also of high quality

Taiwanese hotpot is amazing

I came to celebrate my birthday, thank you for the attentiveness of the staff and the boss

It was a happy birthday, thank you for singing and taking photos"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Perfect experience
The food and service are both great
All-you-can-eat buffet, fried food, desserts...
In one word, awesome

There is also a birthday event for the birthday person of the month
One person gets free for four people, it's a good deal
No limit on the number of times, it's available within the month
I must find friends to come together🥰"
ChIJYafMJKXRdDERCPtAVFFKxTo,"This restaurant has just opened recently, the model is also strange so I tried it. 

The restaurant sells hot pot dishes with beef, pork, seafood... 

The slightly different point of the restaurant is that you have to order 1 meat dish to choose 1 pot of hot pot broth, the cheapest is about 260k-300k per portion of meat, and everyone sitting down to eat must order. It's like a buffet ticket but in the form of ordering. You will be able to use the line counter freely, with no limits on vegetables, mushrooms... desserts... 

I am very satisfied with the quality of the hot pot broth and meat, fresh, politely decorated, beautiful. I think the hot pot broth has stewed beef bones that are worth eating, light and refreshing, Tom yum is a bit sour. 

The line counter is diverse, the side dishes such as fried chicken, fried tofu... fruit, sweet soup are very ok. Especially the ice cream machine is very fun, I ate that dish 3-4 times. 

The overall space is very beautiful, but a bit cramped when crowded.

The staff were polite, it was very crowded that day but they were still very nice and enthusiastic. 

In short, I rate this as a pretty good restaurant worth trying. However, if you go with a group of 4 or more people, the price here is a bit higher than if you go to a regular hot pot restaurant."
ChIJYafMJKXRdDERCPtAVFFKxTo,"I didn't expect to be surprised when I came to eat hot pot. It's the first time I saw so many instant noodles on the wall. They are all my favorites. I really hope I can try every flavor. Unfortunately, my stomach is not willing to cooperate! The food at Takizawa hot pot is so delicious. I hope I can come here every day."
ChIJYafMJKXRdDERCPtAVFFKxTo,"The cold side dishes are delicious and refreshing, better than Haidilao's side dishes. The fried food area is very popular with children, especially the chicken nuggets and popcorn chicken. The hot pot ingredients area highly recommends bean curd skin."
ChIJYafMJKXRdDERCPtAVFFKxTo,"The restaurant is very nice, comfortable seating, the food is okay, neat but not too excellent, the price is quite high. 2 people plus milk tea is about 1.3 million. The free food line counter is not much, there is a fresh cream machine. HouCaiLei milk tea is sold in the same system on the menu, but I have to say the price is expensive (60-70k for a cup of tea) and it's boring to drink 😑"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The staff on the morning and afternoon of August 15 were very nice (I suggest raising their salaries), the food was delicious, the bingsu was very delicious, the beef was fresh and tender, the hot pot tasted just right."
ChIJYafMJKXRdDERCPtAVFFKxTo,"Fresh and delicious food, should book a table in advance on weekends to avoid long waiting, 500k is a full meal worth the money"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Very chill space
Attractive and delicious food
Very polite and professional staff
Rate 10/10"
ChIJYafMJKXRdDERCPtAVFFKxTo,"I ordered the Brazilian pork belly today! The meat was incredibly fresh! The tom yum broth was sour and spicy, and it was appetizing! The buffet ingredients were incredibly fresh and clean! Lots of options! Highly recommended!"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The beef is tender, the vegetables are crispy, the fried food is excellent, and the curry rice is even better!
The pre-meal vinegar and the dessert are the icing on the cake!
Watching the little bear slowly sink into the soy milk
I feel so happy!"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Great, quality food, buffet counter is filled continuously, 299k for 1 plate of meat, free buffet, water, bingsu... too much food for 1 person."
ChIJYafMJKXRdDERCPtAVFFKxTo,"delicious food, fresh and tender beef, delicious hot pot broth, delicious bingsu, must try, the staff are very enthusiastic, I lost my luggage reservation slip and they helped me find it very enthusiastically"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The service is very good and the food is delicious😋
There are many choices and I will eat here again🥰"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Diverse food, price suitable for quality, friendly and enthusiastic service"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Very nice restaurant, very good service, very delicious food 🤤"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Delicious broth, fresh and varied food. Reasonable price"
ChIJYafMJKXRdDERCPtAVFFKxTo,"actual review, the food is exactly the same as manwah but more expensive.
the food is not fresh so I say it is exactly the same, including the hotpot broth. And you can't order a refill for the main dish, you can only eat at the buffet counter, this counter has a variety of dishes and is very delicious.
the most confusing consultant on earth."
ChIJYafMJKXRdDERCPtAVFFKxTo,Everything was great service better than expected
ChIJYafMJKXRdDERCPtAVFFKxTo,"Friendly service, fresh ingredients, this is my second visit, highly recommended"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The restaurant space is beautiful and luxurious, the food prices are very reasonable, and there is also a free line counter. Must try"
ChIJYafMJKXRdDERCPtAVFFKxTo,Experience a new way of eating hot pot with rich flavor... I find it suitable and delicious. Everyone should try eating beef bone hot pot with pennywort... suitable taste
ChIJYafMJKXRdDERCPtAVFFKxTo,"There is a Taiwanese store manager directly providing service outside, which makes you feel like you are back in Taiwan in a second.
But the focus is still on her service attitude and enthusiasm. Nothing to say, just a thumbs up"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Every 2 weeks when I go to Dai Nam, I come here to eat. The hot pot is delicious, the space is private, the food is fresh, the broth is clear and delicious. But I still wonder when it will be available in Ho Chi Minh City!??"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The food is delicious, the atmosphere is nice, the prices are reasonable, and it's perfect for a gathering!"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The food is delicious, the environment is clean, and the ingredients are rich. It is worth recommending to open a restaurant in Phu My Hung City to serve the customers there."
ChIJYafMJKXRdDERCPtAVFFKxTo,Super beautiful and spacious space. Enthusiastic service. Wow 💚
ChIJYafMJKXRdDERCPtAVFFKxTo,"Delicious food, enthusiastic staff!"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The meat portion is quite large, the dishes are good, and the variety is ok.
The curry rice is delicious! The fried food is good! The chicken nuggets are surprisingly solid!"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The dishes are fresh, with a wide variety, and the beef is affordable. There are Chinese waiters, so communication is barrier-free. I will come again next time."
ChIJYafMJKXRdDERCPtAVFFKxTo,"The beautiful boss is very friendly ~ the food is fresh, I have visited many times"
ChIJYafMJKXRdDERCPtAVFFKxTo,All you can eat at the buffet! The soup is delicious and the meat is fresh😍
ChIJYafMJKXRdDERCPtAVFFKxTo,"The ingredients are very fresh and there are many choices for soup.
Lots of meat ~ I always feel full and satisfied every time I come here"
ChIJYafMJKXRdDERCPtAVFFKxTo,Food was fresh and plentiful. Service was very good.
ChIJYafMJKXRdDERCPtAVFFKxTo,"Modern space, lots of toppings, delicious hot pot broth, will come back many more times 😋😋"
ChIJYafMJKXRdDERCPtAVFFKxTo,Delicious food. Friendly staff.
ChIJYafMJKXRdDERCPtAVFFKxTo,"Good Taiwanese hotpot, and the location is very convenient in the supermarket, and there are Taiwanese tea drinks to order"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Delicious food, beautiful and luxurious restaurant space"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The taste is numbing but not spicy, plus the vegetables are all you can eat, full of rich food, making people's appetite"
ChIJYafMJKXRdDERCPtAVFFKxTo,The service attitude is very good. The ingredients at the buffet are fresh and the meat is also good. I will come again next time
ChIJYafMJKXRdDERCPtAVFFKxTo,"Unfortunately, there was no staff and the service was slow. The main course was expensive."
ChIJYafMJKXRdDERCPtAVFFKxTo,"The food here is delicious, looks very eye-catching + the staff is very enthusiastic 🤗"
ChIJYafMJKXRdDERCPtAVFFKxTo,"A lot of food, very delicious, the cost of food per person is the same as manwha haidilao but the quality and quantity of food is more"
ChIJYafMJKXRdDERCPtAVFFKxTo,"A very good hot pot restaurant, with a lot of meat, and all-you-can-eat vegetables, very satisfying 👍"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Taiwanese friends in Vietnam can come and eat, there is a new hot pot option 👍🏿"
ChIJYafMJKXRdDERCPtAVFFKxTo,"The hot pot is delicious, in a set form, each person only chooses 1 hot pot flavor and then chooses the set menu to eat together, the set price is about 400-1 million depending on the type, the line counter mainly has vegetables and noodles or spring rolls,... there is a place to make your own bingsu and many types of toppings to eat with it, quite ok"
ChIJYafMJKXRdDERCPtAVFFKxTo,"I love the staff here!
Great food!"
ChIJYafMJKXRdDERCPtAVFFKxTo,The food is delicious and the atmosphere is great
ChIJYafMJKXRdDERCPtAVFFKxTo,Open and spacious space. Diverse food. Recommend🙂‍↔️
ChIJYafMJKXRdDERCPtAVFFKxTo,good food _ good service
ChIJYafMJKXRdDERCPtAVFFKxTo,"Delicious food. Friendly, enthusiastic staff."
ChIJYafMJKXRdDERCPtAVFFKxTo,"Very delicious, cool, attentive service"
ChIJYafMJKXRdDERCPtAVFFKxTo,"A very good hot pot restaurant with all-you-can-eat vegetables
Family-friendly restaurant👍🏻"
ChIJYafMJKXRdDERCPtAVFFKxTo,"Delicious food, good service"
ChIJYafMJKXRdDERCPtAVFFKxTo,"It's a little different from Japanese hotpots and has an image of being for Vietnamese people, but it was easy to eat."
ChIJKXVC7sAyCzERLxR747WgrZg,"Friday 17th October 2025:
Good experience to visit and see how the NVA were so aware of their own surroundings and used them to their advantage.
Plenty to visit on the site, but it gets extremely busy with tourists, and we were there at the start of the season.
You can use the rifle range whilst there: hand gun (cant remember which one), and M16.
I was informed they charge $2 per round, so if you want a full clip, thats gonna cost.
Enjoyed the visit, it was just too busy, its one of thos early morning jobs you need to be there as soon as it opens to get total enjoyment"
ChIJKXVC7sAyCzERLxR747WgrZg,"If you in Vietnam must visit Cu Chi for experiencing the mind blowing war techniques against American.
Vietnam is a country that truly captures the heart of anyone who visits. The people of Vietnam are among the most welcoming, humble, and kind-hearted individuals I have ever met. Their warmth and hospitality make visitors feel at home from the very first moment. Whether in the bustling streets of Hanoi or the peaceful villages along the Mekong Delta, there’s always a smile to greet you and a helping hand ready when needed.

The culture of Vietnam is equally rich and inspiring—a perfect blend of tradition, resilience, and grace. Deeply rooted in family values, respect for elders, and community spirit, Vietnamese culture reflects a harmony between the past and the present. Festivals, music, and art beautifully showcase the nation’s history and pride, while its cuisine—fresh, flavorful, and balanced—perfectly mirrors the Vietnamese way of life: simple yet deeply satisfying.

What stands out most is the people’s positive spirit and their ability to find joy and strength even in challenges. Their respect for nature, tradition, and human connection is truly admirable.

Overall, Vietnam’s people and culture leave a lasting impression—a reminder that kindness, simplicity, and unity are the true essence of a beautiful life."
ChIJKXVC7sAyCzERLxR747WgrZg,It is a symbol of Vietnamese people's resilience. Going through the tunnel was one of my thrilling experience in life. You will feel anxious while entering into the tunnels. Lot of tourists are visiting this place but still able to explore all the tunnel areas. There is a shooting area where you can practice shooting with M14 or other guns. We also got opportunity to ate cassava prepared by Vietnamese and it tastes good. Our tour guide was so knowledgeable and explained all the things nicely.
ChIJKXVC7sAyCzERLxR747WgrZg,"I’m really happy I got the chance to visit Cu Chi Tunnels — it’s an amazing and emotional place. The guide told the stories so well, it made me imagine what life was like during the war. It’s hard to believe people actually lived and fought from those tiny tunnels. I couldn’t go inside because the air felt too heavy for me, but just walking around and listening to the history already touched my heart. It’s both impressive and sad at the same time — a real reminder of how strong the human spirit can be.
#it was raining during visit, i suggest you to come early in the morning to avoid rain and traffic."
ChIJKXVC7sAyCzERLxR747WgrZg,"We visited the Cu Chi Tunnel on Sunday. It is one of Vietnam’s most significant and popular historical attractions, located approximately 55 km (around 1.5 hours) from Ho Chi Minh City.

I highly recommend visiting with a guided day tour rather than going on your own. There is so much detailed history to learn about the Vietnam War that only a knowledgeable guide can explain effectively. The tunnel system here is incredibly extensive, stretching over 250 km underground as our guide shared.

What you will see and experience here:
•	Narrow tunnels built for escaping and hiding during the war
•	Small spaces and hidden rooms where soldiers used to stay undetected
•	Underground kitchens with cleverly camouflaged smoke outlets
•	Weapon-making rooms and storage areas
•	Sleeping areas, meeting rooms, and various underground living setups
•	Models explaining war strategies, traps, and daily life of Vietnamese soldiers

The most fascinating part is experiencing the tunnels yourself. The tunnels are extremely narrow, dark, and complexly interconnected. It is truly unbelievable how soldiers moved and lived inside them. It was difficult even for us to crawl a short distance, and experiencing it gives you an immense sense of respect for their courage and endurance.

Additional notes:
•	The entire site is located amidst a dense forest area. If the weather is hot, it can feel extremely humid and uncomfortable, so carrying water, a cap, and wearing comfortable shoes is highly recommended. In pleasant weather, the walk becomes enjoyable.
•	There is a large souvenir shop to buy local items and handicrafts.
•	You can also try shooting at the shooting range (note: this activity is chargeable and not included in the entry ticket).
•	Entry ticket costs around 125,000 VND, and I have uploaded a photo of the ticket for reference. This was included in our day tour package.

Overall, visiting Cu Chi Tunnel was an inspiring and humbling experience, showcasing the intelligence, resilience, and determination of Vietnamese soldiers during the war. If you are in Ho Chi Minh City, this place is a must-visit to witness an extraordinary part of Vietnam’s history."
ChIJKXVC7sAyCzERLxR747WgrZg,"The site shows the underground network used by the Viet Cong, with narrow passages you can crawl through, traps and weapons on display, and guided tours that explain daily life during the war. It’s undeniably touristy — some areas feel staged, and the shooting range adds to the spectacle, but it still delivers powerful insight into the resilience and hardships of that era. Worth visiting if you want to understand the war beyond the textbooks, though be prepared for crowds and a somewhat commercial atmosphere."
ChIJKXVC7sAyCzERLxR747WgrZg,"Visiting the Củ Chi Tunnels was an eye-opening experience. The guided tour was informative. Walking through the narrow tunnels really made me appreciate the resilience and ingenuity of the people who built and lived in them. The site is well-maintained, and the displays, including traps and weapons, are fascinating. I highly recommend this place for anyone interested in history and culture. Wear comfortable shoes and be prepared for some crouching!"
ChIJKXVC7sAyCzERLxR747WgrZg,"If you are going to go here, make sure you find a guide who knows a lot about the place. The travel is a bit farther out, so you will want to make the most of it. Some of the tour offers you will find on Klook have guides who will take you there and share some basic information, but if you want to enjoy the experience, make sure you find a knowledgeable guide.

That said, we still enjoyed being able to see the tunnels, the displays, and the bunkers. You will have the option to walk through some of the tunnels aside from the famous photo op where you lift the cover of the manhole. There are tanks there and also a shooting range, but we didn't opt to try that out.

It's hot, so bring a cap and water, and a mini-fan if you have it. Expect a lot of walking and dust. Remember that it's a literal part of a jungle so don't expect it to be like other museums or educational experiences!"
ChIJKXVC7sAyCzERLxR747WgrZg,"Took us about an hour from city centre.

The attractions are a showcase of war time tactics used by the soldiers during vietnam war. Most of it are a recreated version.

I tried a 20m tunnel. It was challenging due to my size. It is not for those who are claustrophobic. It is narrow, less oxygen and if crowded with people behind you make it even more discomfort.

The shooting range seems to be main attraction as the crowd is huge with long queues. It will take an hour plus before you could get your turn. A barrel with 10 bullets to be purchased is also pricy.

Tour guides are very good they make the attractions even more dramatic with their explanation."
ChIJKXVC7sAyCzERLxR747WgrZg,"If you visit Vietnam the Cu Chi tunnels are as the ware museum a must to get a understanding of the history of this country. You get a feeling about jungle live in different station. Most impressive, with going trough this narrow tunnels. But just do it if you feel comfortable with that! We did it with a tour from Ho Chi min, is recommendable."
ChIJKXVC7sAyCzERLxR747WgrZg,"The Cu Chi Tunnels are about 50 km from Ho Chi Minh City, but definitely worth the journey. I always prefer renting a motorcycle when I travel, and the ride to Cu Chi was great, I got to enjoy the views, pass through local villages, and see everyday life of the Vietnamese people along the way.

The tunnels themselves are an eye-opening experience. You learn a lot about how the Vietnamese soldiers lived, fought, and survived underground during the war. The tour includes hidden entrances, traps, underground kitchens, and even a chance to crawl inside a real section of the tunnel. It really shows the toughness and creativity of the people during that time.

This place is not just a tourist site, it’s a deep look into Vietnam’s past. Highly recommended if you enjoy history and adventure!"
ChIJKXVC7sAyCzERLxR747WgrZg,"Cu Chi Tunnels offer a fascinating glimpse into Vietnam’s wartime history and impressive underground ingenuity. The guides are knowledgeable, and it’s definitely interesting to see how the tunnels were used. However, it’s located quite far from Ho Chi Minh City expect over two hours each way in heavy traffic, which makes the trip feel long and tiring. The shooting range was also a bit of a letdown, not as exciting or well-organized as expected. Most bullets for automatic guns were soldout. Overall, it’s worth visiting for the history, but be prepared for a long commute and some underwhelming parts of the experience."
ChIJKXVC7sAyCzERLxR747WgrZg,We didn’t want a big tour so we got a taxi there and paid entry. We wanted to go at our own pace. We we were forced to sit down to watch a video for ten minutes about the history of the tunnels. We didn’t want to watch the video. We wanted to go and explore. The staff said no you must sit down. We tried to get up to explore but we were told again to sit down until the video finished. The video was blurry and inaudible. The video eventually finished and a staff member said they were going to take us around. This should’ve been made clear from the beginning when we didn’t want to watch the video. I would’ve happily waited for this reason. Being told to sit down and wait until the end of the video made us feel like we were being treated like children. The tour took about 45 min in total. The guide was very good.
ChIJKXVC7sAyCzERLxR747WgrZg,"Visiting the Củ Chi Tunnels was such a fascinating and eye-opening experience! The site is very well organized, and our tour director did an amazing job explaining the history and significance of the tunnels during the war. Walking through the narrow passages really gave me a sense of the determination and resilience of the people who built and used them.

I also appreciated the way the tour combined education with hands-on experience — from seeing the hidden entrances to actually crawling through parts of the tunnel system. Everything was safe, well maintained, and respectful of the history.

This is definitely one of those “must-see” places when visiting Vietnam. It gave me a much deeper appreciation for the country’s history and culture. Highly recommend!"
ChIJKXVC7sAyCzERLxR747WgrZg,"Somewhat entertaining and informative. The main reason for our visit was to shoot the M-60 machine gun. When we in the part of the tour where you can shoot the guns we were informed that they ran out of bullets for the M-60 (we were there before noon). The only gun that they had bullets for was a carbine which would have been my last choice but that's all that they had.

We paid for the ammo and were directed to the firing range. Apparently they don't maintain their guns very well, it jammed five times while going through one clip.

If the main reason for your visit is to shoot the guns, I would advise against it."
ChIJKXVC7sAyCzERLxR747WgrZg,Very cool. Guides were funny and informative and made sure everyone could make use of the experience. The tunnels are tight and not recommended for big or unfit people. You could chose to go through one or more tunnels no pressure to do too much. If you are skinny it is super fun to try to fit through the smallest holes. Would recommended to make the trip from HCMC if you are there.
ChIJKXVC7sAyCzERLxR747WgrZg,"Historical place, visiting this place is recommend, so many things to learn about Vietnam war , have a real gun shooting place can visit that and try, cost is little high so be prepared. U can get tickets nearby to hotel or in hotel in ho chi min city, or in klook or others."
ChIJKXVC7sAyCzERLxR747WgrZg,"Wow, what a creative idea by Vietnamese.

The tunnels were used by Viet Cong soldiers as hiding spots during combat, as well as serving as communication and supply routes, hospitals, food and weapon caches and living quarters for numerous North Vietnamese fighters."
ChIJKXVC7sAyCzERLxR747WgrZg,"A pretty cool place to visit, especially if you’re interested in or want to learn more about the war against the US. Lots of practical examples from the war, and it’s also possible to travel through some tunnels and experience what it was truly like! A must see place when you’re in Vietnam. Fairly easy to book tours whilst staying in Ho Chi Minh City, they will organise your transport to and from the site included in the price."
ChIJKXVC7sAyCzERLxR747WgrZg,"Visited the Củ Chi Tunnels yesterday — it’s about 1.5 hours from Ho Chi Minh City (expect traffic during rush hour). There’s an entry fee, and as a foreigner you’ll also need to pay for a guide, but it’s worth it.

The site gives you an incredible look into Vietnam’s wartime history — how people dug and lived in tunnels during the war. It’s like an underground city stretching over 250 km. Of course, you can’t explore everything; they show you a few entrances and short sections, so you get a feel for it without going deep inside.

Plan to spend at least 3–4 hours here. There are food stalls around if you get hungry, and also a national defense shooting range. The shooting costs about 600,000–650,000 VND for 10 rounds. If you’ve never tried shooting before, it can be an interesting experience, but since the guns are fixed to the railing, it’s not the same as holding them freely.

Overall, it was a fun and very educational visit — definitely a must-see to better understand the history of the Vietnam War."
